id,text,annotation,iteration,ka_mean,ka_lower,ka_upper,run_count,cumulative_ka_mean,cumulative_ka_lower,cumulative_ka_upper,adjacent_reference_iteration,adjacent_ka_mean,adjacent_ka_lower,adjacent_ka_upper
333,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
334,cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
335,economic recovery,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
336,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
337,Economy & cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
338,Illegal immigration,12,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
339,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
340,imigration,12,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
341,economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
342,COVID,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
343,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
344,Covid19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
345,Coronavirus,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
346,Covid omicron,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
347,Cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
348,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
349,Cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
350,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
351,COVD19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
352,The economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
353,COVID,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
354,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
355,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
356,Cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
357,economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
358,Coronovirus,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
359,COVID,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
360,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
361,Food and heating,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
362,Covid 19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
363,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
364,Immigration,,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
365,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
366,Cost of living crisis,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
367,Covid 19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
368,Brexit,15,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
369,virus,Coronavirus,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
370,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
371,Rising prices for living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
372,illegal immigration,12,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
373,covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
374,The coronavirus pandemic,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
375,Pandemic,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
376,Cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
377,cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
378,Cost of Living,Living costs,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
379,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
380,cost of living going up,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
381,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
382,Pollution,40 Environment,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
383,COVID,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
384,Illegal immigrants,12,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
385,Covid 19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
386,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
387,Economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
388,covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
389,Covid 19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
390,Covid variant,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
391,cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
392,Price of oil,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
393,Increasing prices,32 - Living costs,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
394,COVID 19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
395,Immigration,,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
396,Covid 19,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
397,The cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
398,Cost of living crisis,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
399,climate change,40,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
400,Immigration,,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
401,The economy,26,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
402,Immigration,,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
403,C0vid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
404,Cost of living,32,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
405,Climate change,40,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
406,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
407,Brexit,15,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
408,Covid,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
409,COVID,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
410,immigration,"- ""We need to address the immigration crisis and come up with fair and humane solutions.""
- ""Immigration policies need to be reformed to ensure national security and economic stability.""
- ""The influx of immigrants is putting a strain on our resources and infrastructure.""",12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
411,Immigration,,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
412,The various consequences of the virus,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
413,immigration,,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
414,COVID,48,12,0.9365427714666276,0.9301574146236425,0.9426428604095476,13,0.9365427714666276,0.9301574146236425,0.9426428604095476,11.0,0.9362695386168465,0.9048505637281212,0.9683833734889306
